Image,Inference Time,Scores,Entities
125.jpg,0.07082819938659668,"[0.9361206  0.13076764 0.11708769 0.10222061 0.09692042 0.08852998
 0.08694188 0.0864224  0.08590104 0.0833241  0.08310835 0.08302259
 0.08196951 0.08157074 0.07894551 0.07839441 0.0770597  0.07698877
 0.07582276 0.07515612 0.07379834 0.07299287 0.07290094 0.07020307
 0.06890766 0.0688444  0.06828987 0.06759474 0.06730799 0.06712881
 0.06662606 0.06536048 0.06485275 0.06476121 0.06047347 0.06046901
 0.06014106 0.05999983 0.05989439 0.05988714 0.0578399  0.05761544
 0.05754177 0.05724596 0.05718766 0.05698609 0.05684619 0.05660358
 0.05503786 0.05469672 0.05455214 0.05444639 0.05417563 0.05408607
 0.05313914 0.0516066  0.05132397 0.05130948 0.05127703 0.05090081
 0.05088997 0.0506497  0.05058248 0.05026424 0.05024657 0.0499783
 0.04996705 0.04991248 0.04929089 0.04921165 0.04879318 0.04860398
 0.04843641 0.04839912 0.04828687 0.04800847 0.04797461 0.0478228
 0.04729045 0.04684296 0.04665454 0.04608645 0.04596347 0.04567258
 0.04539328 0.04533852 0.0444998  0.04385769 0.04382336 0.04364409
 0.04324849 0.04300132 0.04274995 0.04269146 0.04264944 0.04240457
 0.04226838 0.04207312 0.04194448 0.04180867]","[b'Cat' b'Cat' b'Footwear' b'Human face' b'Footwear' b'Cat' b'Footwear'
 b'Footwear' b'Footwear' b'Footwear' b'Footwear' b'Footwear' b'Footwear'
 b'Footwear' b'Footwear' b'Footwear' b'Human arm' b'Cat' b'Footwear'
 b'Footwear' b'Cat' b'Fashion accessory' b'Footwear' b'Cat' b'Footwear'
 b'Cat' b'Cat' b'Cat' b'Footwear' b'Fashion accessory' b'Footwear'
 b'Footwear' b'Footwear' b'Cat' b'Footwear' b'Bottle' b'Footwear' b'Cat'
 b'Cat' b'Footwear' b'Human face' b'Footwear' b'Cat' b'Cat' b'Footwear'
 b'Bottle' b'Cat' b'Human face' b'Human face' b'Footwear' b'Footwear'
 b'Cat' b'Footwear' b'Cat' b'Human arm' b'Cat' b'Fashion accessory'
 b'Footwear' b'Bottle' b'Human arm' b'Fashion accessory' b'Footwear'
 b'Cat' b'Footwear' b'Cat' b'Cat' b'Footwear' b'Human face' b'Footwear'
 b'Fashion accessory' b'Bottle' b'Footwear' b'Cat' b'Footwear' b'Wheel'
 b'Cat' b'Footwear' b'Fashion accessory' b'Human face'
 b'Fashion accessory' b'Footwear' b'Footwear' b'Footwear' b'Footwear'
 b'Footwear' b'Clothing' b'Footwear' b'Bottle' b'Footwear'
 b'Fashion accessory' b'Human arm' b'Footwear' b'Footwear' b'Footwear'
 b'Bottle' b'Fashion accessory' b'Footwear' b'Cat' b'Cat' b'Cat']"
126.jpg,0.06953835487365723,"[0.7319946  0.72337675 0.4747288  0.27414253 0.26404077 0.21574448
 0.18764164 0.18364525 0.14505096 0.13000059 0.12635304 0.11631896
 0.10959982 0.10810295 0.10785524 0.10445033 0.1006071  0.09623078
 0.09585311 0.09391651 0.09199908 0.08657669 0.08566087 0.08212156
 0.08045948 0.08005117 0.07995322 0.07929219 0.0790138  0.07849981
 0.07849022 0.07752973 0.07690807 0.07637004 0.07484535 0.07354079
 0.07072344 0.07048548 0.069881   0.06967604 0.06957413 0.06860474
 0.06818414 0.06743985 0.06680116 0.06671963 0.06643146 0.06503837
 0.06484979 0.06389184 0.06385364 0.06368794 0.06317405 0.06272615
 0.06259535 0.062521   0.0624046  0.06111765 0.06105171 0.0606438
 0.06061812 0.06053018 0.0602287  0.0601824  0.06013453 0.05915303
 0.05899965 0.05838547 0.05829857 0.05821024 0.05789866 0.05764797
 0.05740882 0.05652344 0.05652049 0.05594566 0.05523537 0.0550505
 0.05456876 0.05419613 0.05399207 0.05346107 0.05341073 0.05332059
 0.05278144 0.05256207 0.05244827 0.05226101 0.05185008 0.05130396
 0.05097234 0.05077504 0.05026878 0.04999995 0.04972563 0.04942755
 0.04928982 0.04924992 0.04910031 0.04909327]","[b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat'
 b'Cat' b'Cat' b'Cat' b'Cat' b'Human eye' b'Cat' b'Cat' b'Human eye'
 b'Cat' b'Cat' b'Cat' b'Clothing' b'Clothing' b'Human eye' b'Human eye'
 b'Cat' b'Cat' b'Human eye' b'Human nose' b'Human face' b'Cat' b'Cat'
 b'Human eye' b'Cat' b'Cat' b'Human hair' b'Cat' b'Human eye' b'Cat'
 b'Cat' b'Clothing' b'Human face' b'Cat' b'Cat' b'Human eye' b'Human eye'
 b'Clothing' b'Human hair' b'Human hair' b'Human eye' b'Wheel' b'Cat'
 b'Human hair' b'Cat' b'Human nose' b'Human face' b'Human hair'
 b'Human nose' b'Wheel' b'Clothing' b'Clothing' b'Window' b'Cat' b'Cat'
 b'Wheel' b'Cat' b'Chair' b'Human nose' b'Clothing' b'Human nose' b'Cat'
 b'Cat' b'Cat' b'Human nose' b'Cat' b'Chair' b'Human face' b'Chair'
 b'Human eye' b'Cat' b'Human face' b'Clothing' b'Wheel' b'Cat' b'Cat'
 b'Human eye' b'Clothing' b'Fast food' b'Human nose' b'Human eye'
 b'Clothing' b'Human hair' b'Window' b'Cat' b'Cat' b'Window' b'Human face'
 b'Clothing' b'Clothing' b'Human eye']"
127.jpg,0.07085871696472168,"[0.89524853 0.11534802 0.11486398 0.09192919 0.08857439 0.08226262
 0.07349028 0.07119189 0.07104702 0.06795161 0.0639179  0.06300844
 0.05840129 0.05819503 0.05513077 0.05450501 0.05383825 0.05332395
 0.05184343 0.05184261 0.05045862 0.0499135  0.04937252 0.04906809
 0.04857611 0.04698453 0.04655732 0.04639287 0.04476168 0.0435429
 0.04344268 0.04341004 0.04312379 0.04302656 0.04294098 0.04240957
 0.04145429 0.04142305 0.040577   0.04031567 0.03976541 0.03917847
 0.03916778 0.03885345 0.03859228 0.0385114  0.03821531 0.0378615
 0.03784917 0.03715168 0.03711359 0.03700528 0.03692517 0.03648629
 0.03647644 0.03596893 0.0357631  0.03566381 0.03543962 0.03520759
 0.03512691 0.03480618 0.03466987 0.03437102 0.03372096 0.03368545
 0.03356271 0.03344907 0.0329661  0.03265208 0.0324058  0.03228414
 0.0322103  0.03218926 0.03218318 0.03195346 0.03174947 0.03137867
 0.03073336 0.0307316  0.03011747 0.03005547 0.02995845 0.02989991
 0.02980017 0.02978494 0.02966791 0.02963744 0.02958828 0.02949214
 0.02945274 0.02932163 0.02920705 0.02910894 0.02902974 0.02885657
 0.02877609 0.02874908 0.02862822 0.02860609]","[b'Cat' b'Human nose' b'Tree' b'Cat' b'Tree' b'Tree' b'Cat' b'Human eye'
 b'Human nose' b'Tree' b'Tree' b'Tree' b'Human nose' b'Human eye'
 b'Human nose' b'Tree' b'Wheel' b'Human eye' b'Cat' b'Cat' b'Window'
 b'Cat' b'Human nose' b'Human nose' b'Window' b'Tree' b'Human eye' b'Tree'
 b'Cat' b'Human eye' b'Window' b'Human eye' b'Tree' b'Window' b'Window'
 b'Human eye' b'Window' b'Human eye' b'Window' b'Door' b'Human nose'
 b'Tree' b'Cat' b'Cat' b'Human nose' b'Window' b'Tree' b'Tree' b'Window'
 b'Cat' b'Cat' b'Window' b'Window' b'Cat' b'Window' b'Window' b'Tree'
 b'Window' b'Wheel' b'Human eye' b'Clothing' b'Tree' b'Human nose'
 b'Window' b'Cat' b'Cat' b'Window' b'Cat' b'Tree' b'Wheel' b'Cat' b'Tree'
 b'Cat' b'Cat' b'Window' b'Cat' b'Window' b'Human eye' b'Cat' b'Clothing'
 b'Tree' b'Cat' b'Human hair' b'Cat' b'Cat' b'Human eye' b'Tree' b'Wheel'
 b'Tree' b'Tree' b'Window' b'Tree' b'Window' b'Window' b'Cat' b'Tree'
 b'Window' b'Human hair' b'Tree' b'Window']"
128.jpg,0.06982040405273438,"[0.9472321  0.13580628 0.0912474  0.0837531  0.08227293 0.07898034
 0.07857623 0.07545788 0.06538227 0.0610175  0.05546093 0.05462621
 0.05334747 0.0529621  0.05279138 0.05229277 0.05161483 0.05157624
 0.05144607 0.04933991 0.04865803 0.0478668  0.04674796 0.04667934
 0.04472625 0.04446591 0.04421305 0.04406955 0.04396401 0.04361906
 0.04360987 0.04354174 0.04338505 0.04295116 0.04291308 0.04251434
 0.04227383 0.04177195 0.04125403 0.04079915 0.04043504 0.04036867
 0.04036237 0.04024207 0.04002906 0.03981832 0.03936495 0.03878653
 0.03871511 0.03864143 0.03836306 0.03822239 0.03794909 0.03794301
 0.03701938 0.03657047 0.03635679 0.03632318 0.03631913 0.03630571
 0.03604867 0.03594634 0.03593226 0.03589709 0.03577279 0.03558206
 0.03531142 0.03521176 0.03501907 0.03487678 0.03435463 0.03424762
 0.03422884 0.0341702  0.03406598 0.03406148 0.0340357  0.03389664
 0.03386911 0.03376385 0.03374791 0.03370705 0.03356897 0.03339237
 0.03332717 0.03322111 0.03320437 0.03313033 0.03307465 0.03300267
 0.03268534 0.03264948 0.03239986 0.03235668 0.03220786 0.03215865
 0.03198919 0.03192657 0.03191992 0.03182528]","[b'Cat' b'Jeans' b'Human nose' b'Cat' b'Human eye' b'Cat' b'Cat'
 b'Human nose' b'Clothing' b'Clothing' b'Footwear' b'Human nose' b'Jeans'
 b'Jeans' b'Footwear' b'Cat' b'Footwear' b'Footwear' b'Cat' b'Cat' b'Cat'
 b'Cat' b'Footwear' b'Footwear' b'Cat' b'Footwear' b'Human leg'
 b'Human leg' b'Footwear' b'Footwear' b'Cat' b'Human leg' b'Human leg'
 b'Human nose' b'Footwear' b'Cat' b'Human leg' b'Footwear' b'Human eye'
 b'Human leg' b'Human nose' b'Clothing' b'Human eye' b'Footwear'
 b'Human leg' b'Cat' b'Cat' b'Footwear' b'Human leg' b'Footwear'
 b'Clothing' b'Human nose' b'Footwear' b'Clothing' b'Cat' b'Footwear'
 b'Footwear' b'Human nose' b'Footwear' b'Cat' b'Clothing' b'Clothing'
 b'Footwear' b'Human eye' b'Clothing' b'Cat' b'Clothing' b'Cat'
 b'Footwear' b'Cat' b'Footwear' b'Clothing' b'Clothing' b'Footwear' b'Cat'
 b'Cat' b'Clothing' b'Clothing' b'Human nose' b'Cat' b'Human leg'
 b'Human eye' b'Cat' b'Human eye' b'Cat' b'Cat' b'Jeans' b'Human leg'
 b'Footwear' b'Cat' b'Clothing' b'Human eye' b'Footwear' b'Human mouth'
 b'Footwear' b'Clothing' b'Footwear' b'Footwear' b'Jeans' b'Footwear']"
129.jpg,0.06982970237731934,"[0.9455091  0.15635413 0.10523777 0.10116461 0.10023279 0.0955095
 0.07750333 0.07250294 0.07231721 0.07105145 0.07101579 0.07038432
 0.06986229 0.0681198  0.06393646 0.06387734 0.06159587 0.05951991
 0.05845697 0.05363582 0.05314647 0.05266657 0.05235383 0.05229257
 0.05198495 0.05147796 0.04980976 0.04953424 0.04794158 0.04524763
 0.04470071 0.04400846 0.04330947 0.04242199 0.04239916 0.04128295
 0.0409276  0.04019945 0.03959456 0.03845461 0.03834734 0.03787293
 0.03780673 0.03699471 0.03677453 0.03659668 0.03650685 0.03599277
 0.03556655 0.03527143 0.03517649 0.03462582 0.03418647 0.03392871
 0.03350854 0.03290481 0.03285944 0.03252825 0.03252701 0.03177755
 0.03170617 0.03167365 0.03128311 0.03115295 0.03101684 0.03028867
 0.03014744 0.02940896 0.02865813 0.02849002 0.02835092 0.02820515
 0.02766264 0.02737737 0.02722607 0.02719638 0.02678801 0.02675674
 0.02664397 0.02653913 0.02639536 0.02580325 0.0257222  0.02534788
 0.02519393 0.02501182 0.02463699 0.02461125 0.02457321 0.02428391
 0.02422409 0.02409765 0.02407869 0.02369982 0.02366387 0.02293789
 0.02244003 0.02201835 0.02196114 0.02194877]","[b'Cat' b'Footwear' b'Footwear' b'Footwear' b'Cat' b'Footwear' b'Footwear'
 b'Footwear' b'Footwear' b'Clothing' b'Footwear' b'Footwear' b'Footwear'
 b'Footwear' b'Cat' b'Clothing' b'Human nose' b'Footwear' b'Footwear'
 b'Cat' b'Footwear' b'Footwear' b'Person' b'Footwear' b'Cat' b'Footwear'
 b'Footwear' b'Footwear' b'Footwear' b'Footwear' b'Footwear' b'Human nose'
 b'Window' b'Window' b'Cat' b'Window' b'Cat' b'Cat' b'Footwear' b'Cat'
 b'Cat' b'Footwear' b'Cat' b'Cat' b'Human nose' b'Cat' b'Footwear' b'Cat'
 b'Person' b'Cat' b'Chair' b'Footwear' b'Footwear' b'Chair' b'Cat'
 b'Window' b'Human ear' b'Footwear' b'Window' b'Human nose' b'Cat'
 b'Footwear' b'Man' b'Cat' b'Cat' b'Cat' b'Human ear' b'Cat' b'Cat'
 b'Plant' b'Cat' b'Footwear' b'Footwear' b'Cat' b'Cat' b'Cat' b'Cat'
 b'Cat' b'Window' b'Cat' b'Human leg' b'Cat' b'Plant' b'Cat' b'Cat'
 b'Clothing' b'Chair' b'Human leg' b'Footwear' b'Cat' b'Clothing' b'Cat'
 b'Cat' b'Clothing' b'Human eye' b'Cat' b'Human eye' b'Human leg'
 b'Human leg' b'Human hair']"
13.jpg,0.07078409194946289,"[0.9687852  0.11391274 0.10533463 0.08525193 0.06852295 0.06486588
 0.06345881 0.06103886 0.05927578 0.05767525 0.05733634 0.05572391
 0.05528582 0.05418102 0.05375417 0.05240365 0.0517268  0.05154992
 0.05121757 0.04916759 0.04838724 0.04709601 0.04707268 0.04636698
 0.04622124 0.04603743 0.04548252 0.04529809 0.04486763 0.04401411
 0.04396865 0.04192775 0.04162967 0.04139586 0.0405914  0.04023807
 0.04003109 0.03988077 0.03979548 0.03967779 0.03939706 0.03924382
 0.03918042 0.03909982 0.0389047  0.03880141 0.03769099 0.03762501
 0.03716479 0.03710196 0.03694938 0.03635074 0.03611255 0.03607098
 0.03596767 0.03507813 0.03496863 0.03454666 0.03439313 0.03412111
 0.03387605 0.03369876 0.03337163 0.03220314 0.03167413 0.03125766
 0.03125173 0.03105685 0.03103393 0.03090573 0.03088325 0.03085472
 0.03068309 0.03066244 0.03062981 0.0306212  0.03053519 0.03042151
 0.03039612 0.03035942 0.03027857 0.03017168 0.03007208 0.02993732
 0.02989773 0.02950682 0.02947005 0.02943663 0.02875874 0.0287528
 0.0285843  0.0285822  0.02855353 0.02853845 0.02846628 0.0284649
 0.02821829 0.02796363 0.02793374 0.02792447]","[b'Cat' b'Cat' b'Human eye' b'Human eye' b'Cat' b'Cat' b'Human nose'
 b'Toy' b'Human eye' b'Cat' b'Clothing' b'Human eye' b'Human arm' b'Cat'
 b'Human eye' b'Clothing' b'Human eye' b'Cat' b'Toy' b'Human eye'
 b'Human nose' b'Toy' b'Human eye' b'Human eye' b'Human nose' b'Human eye'
 b'Human face' b'Cat' b'Human eye' b'Cat' b'Clothing' b'Clothing'
 b'Clothing' b'Flower' b'Clothing' b'Human eye' b'Toy' b'Cat'
 b'Human nose' b'Toy' b'Human nose' b'Clothing' b'Cat' b'Human face'
 b'Cat' b'Cat' b'Human eye' b'Pillow' b'Tree' b'Cat' b'Human face'
 b'Human face' b'Clothing' b'Human nose' b'Human face' b'Human face'
 b'Flower' b'Clothing' b'Human arm' b'Clothing' b'Human nose'
 b'Human nose' b'Clothing' b'Tree' b'Human arm' b'Clothing' b'Toy'
 b'Human face' b'Human nose' b'Clothing' b'Human nose' b'Human arm'
 b'Human face' b'Human nose' b'Human eye' b'Human nose' b'Flower' b'Cat'
 b'Human mouth' b'Pillow' b'Human nose' b'Clothing' b'Human face'
 b'Human nose' b'Flower' b'Plant' b'Clothing' b'Clothing' b'Human face'
 b'Cat' b'Human nose' b'Human nose' b'Cat' b'Human nose' b'Toy'
 b'Human face' b'Cat' b'Human face' b'Man' b'Clothing']"
130.jpg,0.06957745552062988,"[0.9652287  0.09927122 0.08884671 0.07972833 0.07522164 0.07377282
 0.07009069 0.06717026 0.0651932  0.06413867 0.06376449 0.06306343
 0.06247081 0.06059312 0.06025346 0.05562362 0.05237778 0.05235259
 0.05059109 0.04881199 0.04779397 0.04572145 0.04539993 0.04532755
 0.04491261 0.04379028 0.04366176 0.04300084 0.04259044 0.04243396
 0.04237683 0.04189413 0.04165408 0.04159757 0.04016736 0.0401103
 0.03986454 0.03934987 0.03927941 0.03920422 0.03869046 0.03834663
 0.03812839 0.0379434  0.03750964 0.03708933 0.03689168 0.036126
 0.03582465 0.03580615 0.03520385 0.03519493 0.03512586 0.03497244
 0.03490226 0.03476489 0.03476083 0.03473422 0.03473292 0.03450047
 0.03428911 0.03415451 0.0341145  0.03407744 0.03404131 0.03357073
 0.03352178 0.03342711 0.03321771 0.03315241 0.03310067 0.03281488
 0.0327611  0.03275247 0.0327406  0.0327275  0.0323231  0.03203363
 0.03187427 0.03184352 0.03169271 0.03167318 0.03155642 0.03154959
 0.03153439 0.03119879 0.0306562  0.03057379 0.03055557 0.0304317
 0.03019861 0.03018881 0.0301428  0.03007128 0.02999925 0.0299663
 0.02996605 0.02994956 0.02981835 0.02969259]","[b'Cat' b'Cat' b'Human eye' b'Human nose' b'Cat' b'Footwear' b'Cat'
 b'Footwear' b'Clothing' b'Clothing' b'Human nose' b'Cat' b'Human eye'
 b'Footwear' b'Clothing' b'Fashion accessory' b'Cat' b'Cat' b'Cat'
 b'Fashion accessory' b'Cat' b'Cat' b'Clothing' b'Footwear' b'Cat'
 b'Human nose' b'Human eye' b'Clothing' b'Clothing' b'Clothing' b'Cat'
 b'Human arm' b'Clothing' b'Cat' b'Human nose' b'Human face' b'Clothing'
 b'Cat' b'Clothing' b'Clothing' b'Human nose' b'Cat' b'Human face'
 b'Flower' b'Man' b'Cat' b'Clothing' b'Cat' b'Cat' b'Cat' b'Cat'
 b'Fashion accessory' b'Cat' b'Cat' b'Cat' b'Clothing' b'Clothing' b'Cat'
 b'Fashion accessory' b'Clothing' b'Clothing' b'Human nose' b'Human eye'
 b'Human face' b'Clothing' b'Fashion accessory' b'Cat' b'Clothing'
 b'Flower' b'Cat' b'Human arm' b'Cat' b'Cat' b'Clothing' b'Clothing'
 b'Cat' b'Flower' b'Footwear' b'Human eye' b'Clothing' b'Cat'
 b'Fashion accessory' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat'
 b'Clothing' b'Human ear' b'Cat' b'Cat' b'Clothing' b'Fashion accessory'
 b'Cat' b'Human eye' b'Clothing' b'Human face' b'Cat' b'Cat']"
131.jpg,0.07411909103393555,"[0.97132415 0.27190465 0.11824683 0.07891705 0.0757658  0.07477623
 0.07151289 0.0699541  0.06963632 0.06751432 0.06688896 0.06648883
 0.06592143 0.06514183 0.06483288 0.06469109 0.06361201 0.0629772
 0.06278502 0.06260362 0.06259057 0.06213001 0.0609314  0.06080293
 0.06043513 0.06042458 0.05956224 0.05944391 0.05932605 0.0581922
 0.05796418 0.05787083 0.0573841  0.0573637  0.05734106 0.05730348
 0.05700654 0.05686539 0.05658165 0.05644293 0.05620587 0.05619215
 0.05554395 0.05515869 0.055073   0.05393928 0.05391919 0.05345406
 0.05322334 0.05278198 0.05275592 0.05212143 0.05189677 0.05111965
 0.05069375 0.05043794 0.05021879 0.04989384 0.04970199 0.04961999
 0.04944638 0.04892527 0.04867551 0.04841355 0.04768173 0.04767291
 0.0474164  0.04685215 0.04605525 0.04595105 0.04590838 0.0456743
 0.04528349 0.04509395 0.04501128 0.04476737 0.04409466 0.04360923
 0.04273405 0.0426268  0.04252918 0.04251546 0.04234833 0.04231176
 0.04209796 0.04196281 0.04131019 0.0411808  0.04098328 0.04058706
 0.04035684 0.03997814 0.03957881 0.03957005 0.03933065 0.03923013
 0.03914343 0.03907988 0.03896244 0.03895489]","[b'Cat' b'Dog' b'Cat' b'Window' b'Window' b'Cat' b'Window' b'Window'
 b'Window' b'Cat' b'Window' b'Window' b'Cat' b'Window' b'Window' b'Window'
 b'Window' b'Window' b'Window' b'Window' b'Window' b'Window' b'Window'
 b'Window' b'Window' b'Window' b'Window' b'Window' b'Window' b'Window'
 b'Window' b'Window' b'Human hair' b'Window' b'Window' b'Window' b'Window'
 b'Window' b'Window' b'Window' b'Window' b'Window' b'Cat' b'Window'
 b'Window' b'Window' b'Window' b'Window' b'Clothing' b'Furniture'
 b'Window' b'Window' b'Window' b'Window' b'Footwear' b'Window' b'Window'
 b'Table' b'Human hair' b'Cat' b'Window' b'Window' b'Window' b'Window'
 b'Cat' b'Window' b'Human hair' b'Window' b'Footwear' b'Window'
 b'Footwear' b'Window' b'Computer keyboard' b'Window' b'Tree' b'Cat'
 b'Window' b'Cat' b'Clothing' b'Human face' b'Window' b'Window' b'Plant'
 b'Window' b'Window' b'Window' b'Window' b'Window' b'Window' b'Window'
 b'Window' b'Window' b'Cat' b'Window' b'Cat' b'Window' b'Window' b'Cat'
 b'Cat' b'Clothing']"
132.jpg,0.0707390308380127,"[0.9567457  0.13608116 0.11364356 0.09103001 0.09069891 0.08948855
 0.07902534 0.07732284 0.06982608 0.0666905  0.06118374 0.06076438
 0.05982784 0.05936559 0.05899775 0.05891604 0.05825904 0.05674213
 0.05653112 0.05487514 0.05465373 0.0543536  0.05395939 0.05308064
 0.05279136 0.05187992 0.05175186 0.0508991  0.05046635 0.04971743
 0.04963586 0.04811897 0.04764466 0.04714013 0.0466011  0.04634084
 0.04599585 0.04578165 0.04537835 0.04510026 0.0447003  0.0441425
 0.04302692 0.04293431 0.04281195 0.04209854 0.04153696 0.04148993
 0.04141602 0.03962746 0.03930266 0.03857079 0.03841583 0.03827899
 0.03791992 0.03736617 0.03731902 0.03716604 0.03711306 0.03703644
 0.03673613 0.03670062 0.03656593 0.03651137 0.03642676 0.03631082
 0.0361647  0.03594344 0.03572855 0.03533594 0.03523204 0.03508815
 0.03444739 0.03440171 0.0343714  0.03424456 0.03416746 0.03409719
 0.03389382 0.03375004 0.03370908 0.03348393 0.03326061 0.033243
 0.03303272 0.03299247 0.03296345 0.03278776 0.03274072 0.03270194
 0.03264171 0.03261783 0.03256347 0.03216929 0.0321573  0.03212647
 0.03202618 0.03196885 0.03190896 0.03155746]","[b'Cat' b'Human face' b'Human nose' b'Cat' b'Human face' b'Human nose'
 b'Human eye' b'Clothing' b'Human eye' b'Human nose' b'Clothing' b'Cat'
 b'Human face' b'Human face' b'Human nose' b'Human eye' b'Cat'
 b'Human face' b'Human face' b'Clothing' b'Clothing' b'Cat' b'Human eye'
 b'Human nose' b'Human eye' b'Human nose' b'Human eye' b'Human face'
 b'Clothing' b'Human face' b'Clothing' b'Human nose' b'Human eye'
 b'Human face' b'Cat' b'Human eye' b'Clothing' b'Clothing' b'Human face'
 b'Human face' b'Cat' b'Human face' b'Tree' b'Human eye' b'Human nose'
 b'Clothing' b'Human nose' b'Human nose' b'Human face' b'Cat' b'Cat'
 b'Clothing' b'Human nose' b'Clothing' b'Clothing' b'Cat' b'Human eye'
 b'Cat' b'Clothing' b'Human nose' b'Human face' b'Human eye' b'Human eye'
 b'Clothing' b'Clothing' b'Human eye' b'Clothing' b'Cat' b'Human eye'
 b'Human face' b'Human eye' b'Tree' b'Clothing' b'Cat' b'Human ear'
 b'Tree' b'Human nose' b'Clothing' b'Clothing' b'Human nose' b'Human ear'
 b'Clothing' b'Human eye' b'Clothing' b'Clothing' b'Human eye' b'Tree'
 b'Clothing' b'Tree' b'Clothing' b'Clothing' b'Clothing' b'Human eye'
 b'Cat' b'Human eye' b'Human face' b'Clothing' b'Human nose' b'Clothing'
 b'Human eye']"
133.jpg,0.07014656066894531,"[0.9483066  0.10295848 0.0929004  0.09205049 0.0801074  0.07592085
 0.07587892 0.07147415 0.06852864 0.05934126 0.05607683 0.05408325
 0.05402518 0.05343551 0.05282776 0.05279724 0.05232519 0.05094889
 0.0500332  0.04998555 0.0489776  0.04834823 0.04678712 0.04605037
 0.04550066 0.04476986 0.04393023 0.04392858 0.04388776 0.04320462
 0.04236444 0.04210163 0.04186498 0.04162965 0.04161661 0.04161467
 0.04124835 0.04118064 0.0407409  0.04045431 0.03935364 0.03895562
 0.03865869 0.03853374 0.03785232 0.03738272 0.03731995 0.03688803
 0.03672266 0.0363961  0.03635291 0.03541755 0.03510339 0.03461771
 0.03347271 0.03335465 0.03333432 0.03268036 0.03246132 0.03242711
 0.03236541 0.03229668 0.03213509 0.03200161 0.03195693 0.03168223
 0.03130529 0.03078167 0.03061722 0.03050642 0.03031051 0.03028171
 0.03007581 0.02985629 0.02964017 0.02962965 0.02942521 0.02935356
 0.02923237 0.0289148  0.02874233 0.02856047 0.02849893 0.02823634
 0.02813044 0.02802834 0.02789074 0.02778171 0.02769317 0.02753555
 0.02746847 0.02728888 0.02707956 0.02667062 0.02656226 0.02636502
 0.0259986  0.02598525 0.02594152 0.02585882]","[b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Human face' b'Clothing'
 b'Human face' b'Cat' b'Cat' b'Person' b'Cat' b'Footwear' b'Clothing'
 b'Footwear' b'Cat' b'Cat' b'Human face' b'Cat' b'Cat' b'Human ear'
 b'Footwear' b'Cat' b'Clothing' b'Cat' b'Person' b'Footwear' b'Person'
 b'Human face' b'Cat' b'Cat' b'Clothing' b'Cat' b'Cat' b'Human arm' b'Cat'
 b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Human hand' b'Cat' b'Footwear'
 b'Human face' b'Footwear' b'Cat' b'Clothing' b'Cat' b'Cat' b'Clothing'
 b'Food' b'Clothing' b'Human arm' b'Cat' b'Fish' b'Cat' b'Cat' b'Clothing'
 b'Clothing' b'Cat' b'Cat' b'Human hand' b'Human face' b'Human face'
 b'Human face' b'Cat' b'Human face' b'Clothing' b'Human ear' b'Clothing'
 b'Cat' b'Fashion accessory' b'Man' b'Cat' b'Cat' b'Clothing' b'Cat'
 b'Cat' b'Tableware' b'Clothing' b'Cat' b'Flower' b'Clothing' b'Cat'
 b'Cat' b'Human arm' b'Cat' b'Human hand' b'Clothing' b'Flower' b'Cat'
 b'Clothing' b'Human face' b'Cat' b'Human arm' b'Person' b'Human hand'
 b'Human hand']"
